# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2023-02-08 06:40:09 EST       (vaww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 271538082002301 AMAX NO 3 WELL NEAR PINE LEVEL FL
# -----------------------------------------------------------------------------------
#
# Data provided for site 271538082002301
#            TS   parameter     statistic     Description
#        251411       62611     00001     Groundwater level above NAVD 1988, feet (Maximum)
#         28739       62610     00001     Groundwater level above NGVD 1929, feet (Maximum)
#            00       72019     00011     Depth to water level, feet below land surface (Instantaneous)
#            00       62610     00011     Groundwater level above NGVD 1929, feet (Instantaneous)
#            00       62611     00011     Groundwater level above NAVD 1988, feet (Instantaneous)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     R  Records for these data have been revised. [https://waterdata.usgs.gov/usa/nwis/revision/?site_no=271538082002301&ts_ids=28739]
# 
# Discrete groundwater status codes included in this output:
#  '00_62610_00011_cd'
#  '00_62611_00011_cd'
#  '00_72019_00011_cd'
#
#     1          Not determined
#
#     A          Approved for publication -- Processing and review completed.
#
agency_cd	site_no	datetime	tz_cd	251411_62611_00001	251411_62611_00001_cd	28739_62610_00001	28739_62610_00001_cd	00_62610_00011	00_62610_00011_cd	00_62611_00011	00_62611_00011_cd	00_72019_00011	00_72019_00011_cd
USGS	271538082002301	2006-09-11		43.19	A	44.24	A:R						
USGS	271538082002301	2006-09-12		43.24	A	44.29	A:R						
USGS	271538082002301	2006-09-13		43.32	A	44.37	A:R						
USGS	271538082002301	2006-09-14		43.35	A	44.40	A:R						
USGS	271538082002301	2006-09-15		43.34	A	44.39	A:R						
USGS	271538082002301	2006-09-16		43.38	A	44.43	A:R						
USGS	271538082002301	2006-09-17		43.49	A	44.54	A:R						
USGS	271538082002301	2006-09-18		43.49	A	44.54	A:R						
USGS	271538082002301	2006-09-19		43.51	A	44.56	A:R						
USGS	271538082002301	2006-09-19 19:36	UTC									14.63	1:A
USGS	271538082002301	2006-09-20		43.65	A	44.70	A:R						
USGS	271538082002301	2006-09-21		43.67	A	44.72	A:R						
USGS	271538082002301	2006-09-22		43.66	A	44.71	A:R						
USGS	271538082002301	2006-09-23		43.69	A	44.74	A:R						
USGS	271538082002301	2006-09-24		43.83	A	44.88	A:R						
USGS	271538082002301	2006-09-25		43.83	A	44.88	A:R						
USGS	271538082002301	2006-09-26		43.79	A	44.84	A:R						
USGS	271538082002301	2006-09-27		43.72	A	44.77	A:R						
USGS	271538082002301	2006-09-28		43.73	A	44.78	A:R						
USGS	271538082002301	2006-09-29		43.60	A	44.65	A:R						
USGS	271538082002301	2006-09-30		43.49	A	44.54	A:R						
USGS	271538082002301	2006-10-01		43.45	A	44.50	A:R						
USGS	271538082002301	2006-10-02		43.39	A	44.44	A:R						
USGS	271538082002301	2006-10-03		43.10	A	44.15	A:R						
USGS	271538082002301	2006-10-04		42.78	A	43.83	A:R						
USGS	271538082002301	2006-10-05		42.67	A	43.72	A:R						
USGS	271538082002301	2006-10-06		42.39	A	43.44	A:R						
USGS	271538082002301	2006-10-06 14:16	UTC									15.91	1:A
USGS	271538082002301	2006-10-07		41.98	A	43.03	A:R						
USGS	271538082002301	2006-10-08		41.70	A	42.75	A:R						
USGS	271538082002301	2006-10-09		41.72	A	42.77	A:R						
USGS	271538082002301	2006-10-10		41.20	A	42.25	A:R						
USGS	271538082002301	2006-10-11		40.86	A	41.91	A:R						
USGS	271538082002301	2006-10-12		40.38	A	41.43	A:R						
USGS	271538082002301	2006-10-13		40.16	A	41.21	A:R						
USGS	271538082002301	2006-10-14		40.18	A	41.23	A:R						
USGS	271538082002301	2006-10-15		40.21	A	41.26	A:R						
USGS	271538082002301	2006-10-16		39.91	A	40.96	A:R						
USGS	271538082002301	2006-10-17		39.16	A	40.21	A:R						
USGS	271538082002301	2006-10-18		38.32	A	39.37	A:R						
USGS	271538082002301	2006-10-19		38.49	A	39.54	A:R						
USGS	271538082002301	2006-10-20		38.44	A	39.49	A:R						
USGS	271538082002301	2006-10-21		38.28	A	39.33	A:R						
USGS	271538082002301	2006-10-22		37.73	A	38.78	A:R						
USGS	271538082002301	2006-10-23		38.02	A	39.07	A:R						
USGS	271538082002301	2006-10-24		37.34	A	38.39	A:R						
USGS	271538082002301	2006-10-25		37.35	A	38.40	A:R						
USGS	271538082002301	2006-10-26		37.16	A	38.21	A:R						
USGS	271538082002301	2006-10-27		36.61	A	37.66	A:R						
USGS	271538082002301	2006-10-28		37.11	A	38.16	A:R						
USGS	271538082002301	2006-10-29		37.60	A	38.65	A:R						
USGS	271538082002301	2006-10-30		37.91	A	38.96	A:R						
USGS	271538082002301	2006-10-31		38.14	A	39.19	A:R						
USGS	271538082002301	2006-11-01		38.33	A	39.38	A:R						
USGS	271538082002301	2006-11-02		38.42	A	39.47	A:R						
USGS	271538082002301	2006-11-03		38.41	A	39.46	A:R						
USGS	271538082002301	2006-11-04		38.33	A	39.38	A:R						
USGS	271538082002301	2006-11-05		38.37	A	39.42	A:R						
USGS	271538082002301	2006-11-06		38.53	A	39.58	A:R						
USGS	271538082002301	2006-11-07		38.45	A	39.50	A:R						
USGS	271538082002301	2006-11-08		38.59	A	39.64	A:R						
USGS	271538082002301	2006-11-09		38.50	A	39.55	A:R						
USGS	271538082002301	2006-11-10		38.23	A	39.28	A:R						
USGS	271538082002301	2006-11-11		37.90	A	38.95	A:R						
USGS	271538082002301	2006-11-12		38.13	A	39.18	A:R						
USGS	271538082002301	2006-11-13		38.20	A	39.25	A:R						
USGS	271538082002301	2006-11-14		37.87	A	38.92	A:R						
USGS	271538082002301	2006-11-15		37.89	A	38.94	A:R						
USGS	271538082002301	2006-11-16		37.77	A	38.82	A:R						
USGS	271538082002301	2006-11-17		37.97	A	39.02	A:R						
USGS	271538082002301	2006-11-18		38.21	A	39.26	A:R						
USGS	271538082002301	2006-11-19		38.39	A	39.44	A:R						
USGS	271538082002301	2006-11-20		38.50	A	39.55	A:R						
USGS	271538082002301	2006-11-21		38.40	A	39.45	A:R						
USGS	271538082002301	2006-11-22		38.22	A	39.27	A:R						
USGS	271538082002301	2006-11-23		37.89	A	38.94	A:R						
USGS	271538082002301	2006-11-24		37.86	A	38.91	A:R						
USGS	271538082002301	2006-11-25		37.74	A	38.79	A:R						
USGS	271538082002301	2006-11-26		37.73	A	38.78	A:R						
USGS	271538082002301	2006-11-27		37.66	A	38.71	A:R						
USGS	271538082002301	2006-11-28		37.15	A	38.20	A:R						
USGS	271538082002301	2006-11-29		36.75	A	37.80	A:R						
USGS	271538082002301	2006-11-30		36.56	A	37.61	A:R						
USGS	271538082002301	2006-12-01		36.29	A	37.34	A:R						
USGS	271538082002301	2006-12-02		36.06	A	37.11	A:R						
USGS	271538082002301	2006-12-03		36.24	A	37.29	A:R						
USGS	271538082002301	2006-12-04		36.41	A	37.46	A:R						
USGS	271538082002301	2006-12-05		35.64	A	36.69	A:R						
USGS	271538082002301	2006-12-05 19:16	UTC									23.47	1:A
USGS	271538082002301	2006-12-06		35.57	A	36.62	A:R						
USGS	271538082002301	2006-12-07		35.57	A	36.62	A:R						
USGS	271538082002301	2006-12-08		35.13	A	36.18	A:R						
USGS	271538082002301	2006-12-09		34.95	A	36.00	A:R						
USGS	271538082002301	2006-12-10		35.39	A	36.44	A:R						
USGS	271538082002301	2006-12-11		35.57	A	36.62	A:R						
USGS	271538082002301	2006-12-12		35.08	A	36.13	A:R						
USGS	271538082002301	2006-12-13		34.97	A	36.02	A:R						
USGS	271538082002301	2006-12-14		35.29	A	36.34	A:R						
USGS	271538082002301	2006-12-15		35.42	A	36.47	A:R						
USGS	271538082002301	2006-12-16		35.57	A	36.62	A:R						
USGS	271538082002301	2006-12-17		35.69	A	36.74	A:R						
USGS	271538082002301	2006-12-18		35.80	A	36.85	A:R						
USGS	271538082002301	2006-12-19		35.33	A	36.38	A:R						
USGS	271538082002301	2006-12-20		34.99	A	36.04	A:R						
USGS	271538082002301	2006-12-21		34.60	A	35.65	A:R						
USGS	271538082002301	2006-12-22		34.90	A	35.95	A:R						
USGS	271538082002301	2006-12-23		35.40	A	36.45	A:R						
USGS	271538082002301	2006-12-24		36.07	A	37.12	A:R						
USGS	271538082002301	2006-12-25		36.63	A	37.68	A:R						
USGS	271538082002301	2006-12-26		36.98	A	38.03	A:R						
USGS	271538082002301	2006-12-27		37.22	A	38.27	A:R						
USGS	271538082002301	2006-12-28		37.55	A	38.60	A:R						
USGS	271538082002301	2006-12-29		37.87	A	38.92	A:R						
USGS	271538082002301	2006-12-30		38.19	A	39.24	A:R						
USGS	271538082002301	2006-12-31		38.50	A	39.55	A:R						
USGS	271538082002301	2007-01-01		38.75	A	39.80	A:R						
USGS	271538082002301	2007-01-02		38.92	A	39.97	A:R						
USGS	271538082002301	2007-01-03		39.09	A	40.14	A:R						
USGS	271538082002301	2007-01-04		39.35	A	40.40	A:R						
USGS	271538082002301	2007-01-05		39.55	A	40.60	A:R						
USGS	271538082002301	2007-01-06		39.59	A	40.64	A:R						
USGS	271538082002301	2007-01-07		39.65	A	40.70	A:R						
USGS	271538082002301	2007-01-08		39.74	A	40.79	A:R						
USGS	271538082002301	2007-01-09		39.62	A	40.67	A:R						
USGS	271538082002301	2007-01-10		39.47	A	40.52	A:R						
USGS	271538082002301	2007-01-11		38.99	A	40.04	A:R						
USGS	271538082002301	2007-01-12		38.48	A	39.53	A:R						
USGS	271538082002301	2007-01-13		38.50	A	39.55	A:R						
USGS	271538082002301	2007-01-14		38.48	A	39.53	A:R						
USGS	271538082002301	2007-01-15		38.62	A	39.67	A:R						
USGS	271538082002301	2007-01-16		38.08	A	39.13	A:R						
USGS	271538082002301	2007-01-17		37.92	A	38.97	A:R						
USGS	271538082002301	2007-01-18		37.52	A	38.57	A:R						
USGS	271538082002301	2007-01-19		37.32	A	38.37	A:R						
USGS	271538082002301	2007-01-20		36.85	A	37.90	A:R						
USGS	271538082002301	2007-01-21		37.27	A	38.32	A:R						
USGS	271538082002301	2007-01-22		37.40	A	38.45	A:R						
USGS	271538082002301	2007-01-23		36.93	A	37.98	A:R						
USGS	271538082002301	2007-01-24		37.32	A	38.37	A:R						
USGS	271538082002301	2007-01-25		37.63	A	38.68	A:R						
USGS	271538082002301	2007-01-26		37.88	A	38.93	A:R						
USGS	271538082002301	2007-01-27		38.41	A	39.46	A:R						
USGS	271538082002301	2007-01-28		38.66	A	39.71	A:R						
USGS	271538082002301	2007-01-29		38.74	A	39.79	A:R						
USGS	271538082002301	2007-01-30		36.25	A	37.30	A:R						
USGS	271538082002301	2007-01-31		36.15	A	37.20	A:R						
USGS	271538082002301	2007-02-01		36.98	A	38.03	A:R						
USGS	271538082002301	2007-02-02		37.42	A	38.47	A:R						
USGS	271538082002301	2007-02-03		37.80	A	38.85	A:R						
USGS	271538082002301	2007-02-04		38.25	A	39.30	A:R						
USGS	271538082002301	2007-02-05		38.50	A	39.55	A:R						
USGS	271538082002301	2007-02-06		38.83	A	39.88	A:R						
USGS	271538082002301	2007-02-07		39.12	A	40.17	A:R						
USGS	271538082002301	2007-02-07 21:19	UTC									19.05	1:A
USGS	271538082002301	2007-02-08		39.32	A	40.37	A:R						
USGS	271538082002301	2007-02-09		39.41	A	40.46	A:R						
USGS	271538082002301	2007-02-10		39.48	A	40.53	A:R						
USGS	271538082002301	2007-02-11		39.64	A	40.69	A:R						
USGS	271538082002301	2007-02-12		39.97	A	41.02	A:R						
USGS	271538082002301	2007-02-13		40.24	A	41.29	A:R						
USGS	271538082002301	2007-02-14		40.36	A	41.41	A:R						
USGS	271538082002301	2007-02-15		40.36	A	41.41	A:R						
USGS	271538082002301	2007-02-16		40.34	A	41.39	A:R						
USGS	271538082002301	2007-02-17		37.74	A	38.79	A:R						
USGS	271538082002301	2007-02-18		36.65	A	37.70	A:R						
USGS	271538082002301	2007-02-19		34.17	A	35.22	A:R						
USGS	271538082002301	2007-02-20		34.62	A	35.67	A:R						
USGS	271538082002301	2007-02-21		35.44	A	36.49	A:R						
USGS	271538082002301	2007-02-22		36.03	A	37.08	A:R						
USGS	271538082002301	2007-02-23		36.49	A	37.54	A:R						
USGS	271538082002301	2007-02-24		36.92	A	37.97	A:R						
USGS	271538082002301	2007-02-25		37.37	A	38.42	A:R						
USGS	271538082002301	2007-02-26		37.52	A	38.57	A:R						
USGS	271538082002301	2007-02-27		37.26	A	38.31	A:R						
USGS	271538082002301	2007-02-28		37.11	A	38.16	A:R						
USGS	271538082002301	2007-03-01		36.85	A	37.90	A:R						
USGS	271538082002301	2007-03-02		36.68	A	37.73	A:R						
USGS	271538082002301	2007-03-03		36.49	A	37.54	A:R						
USGS	271538082002301	2007-03-04		36.32	A	37.37	A:R						
USGS	271538082002301	2007-03-05		36.33	A	37.38	A:R						
USGS	271538082002301	2007-03-06		35.93	A	36.98	A:R						
USGS	271538082002301	2007-03-07		35.83	A	36.88	A:R						
USGS	271538082002301	2007-03-08		35.44	A	36.49	A:R						
USGS	271538082002301	2007-03-09		35.00	A	36.05	A:R						
USGS	271538082002301	2007-03-10		34.85	A	35.90	A:R						
USGS	271538082002301	2007-03-11		34.94	A	35.99	A:R						
USGS	271538082002301	2007-03-12		35.08	A	36.13	A:R						
USGS	271538082002301	2007-03-13		33.86	A	34.91	A:R						
USGS	271538082002301	2007-03-14		33.78	A	34.83	A:R						
USGS	271538082002301	2007-03-15		33.29	A	34.34	A:R						
USGS	271538082002301	2007-03-16		33.48	A	34.53	A:R						
USGS	271538082002301	2007-03-17		33.78	A	34.83	A:R						
USGS	271538082002301	2007-03-18		34.19	A	35.24	A:R						
USGS	271538082002301	2007-03-19		34.41	A	35.46	A:R						
USGS	271538082002301	2007-03-20		34.43	A	35.48	A:R						
USGS	271538082002301	2007-03-21		34.45	A	35.50	A:R						
USGS	271538082002301	2007-03-22		34.24	A	35.29	A:R						
USGS	271538082002301	2007-03-23		33.75	A	34.80	A:R						
USGS	271538082002301	2007-03-24		33.28	A	34.33	A:R						
USGS	271538082002301	2007-03-25		33.40	A	34.45	A:R						
USGS	271538082002301	2007-03-26		33.60	A	34.65	A:R						
USGS	271538082002301	2007-03-27		32.66	A	33.71	A:R						
USGS	271538082002301	2007-03-28		31.84	A	32.89	A:R						
USGS	271538082002301	2007-03-29		31.36	A	32.41	A:R						
USGS	271538082002301	2007-03-30		31.02	A	32.07	A:R						
USGS	271538082002301	2007-03-31		30.89	A	31.94	A:R						
USGS	271538082002301	2007-04-01		31.39	A	32.44	A:R						
USGS	271538082002301	2007-04-02		31.68	A	32.73	A:R						
USGS	271538082002301	2007-04-03		30.50	A	31.55	A:R						
USGS	271538082002301	2007-04-04		30.36	A	31.41	A:R						
USGS	271538082002301	2007-04-05		30.15	A	31.20	A:R						
USGS	271538082002301	2007-04-06		29.81	A	30.86	A:R						
USGS	271538082002301	2007-04-07		29.98	A	31.03	A:R						
USGS	271538082002301	2007-04-08		30.50	A	31.55	A:R						
USGS	271538082002301	2007-04-09		30.76	A	31.81	A:R						
USGS	271538082002301	2007-04-10		30.21	A	31.26	A:R						
USGS	271538082002301	2007-04-11		31.09	A	32.14	A:R						
USGS	271538082002301	2007-04-12		31.66	A	32.71	A:R						
USGS	271538082002301	2007-04-13		32.14	A	33.19	A:R						
USGS	271538082002301	2007-04-14		32.71	A	33.76	A:R						
USGS	271538082002301	2007-04-15		33.26	A	34.31	A:R						
USGS	271538082002301	2007-04-16		33.58	A	34.63	A:R						
USGS	271538082002301	2007-04-16 13:49	UTC									24.80	1:A
USGS	271538082002301	2007-04-17		33.98	A	35.03	A:R						
USGS	271538082002301	2007-04-18		34.15	A	35.20	A:R						
USGS	271538082002301	2007-04-19		34.23	A	35.28	A:R						
USGS	271538082002301	2007-04-20		34.13	A	35.18	A:R						
USGS	271538082002301	2007-04-21		33.86	A	34.91	A:R						
USGS	271538082002301	2007-04-22		33.99	A	35.04	A:R						
USGS	271538082002301	2007-04-23		34.07	A	35.12	A:R						
USGS	271538082002301	2007-04-24		33.39	A	34.44	A:R						
USGS	271538082002301	2007-04-25		32.82	A	33.87	A:R						
USGS	271538082002301	2007-04-26		32.73	A	33.78	A:R						
USGS	271538082002301	2007-04-27		31.94	A	32.99	A:R						
USGS	271538082002301	2007-04-28		31.76	A	32.81	A:R						
USGS	271538082002301	2007-04-29		31.83	A	32.88	A:R						
USGS	271538082002301	2007-04-30		31.89	A	32.94	A:R						
USGS	271538082002301	2007-05-01		31.14	A	32.19	A:R						
USGS	271538082002301	2007-05-02		30.66	A	31.71	A:R						
USGS	271538082002301	2007-05-03		30.53	A	31.58	A:R						
USGS	271538082002301	2007-05-04		30.20	A	31.25	A:R						
USGS	271538082002301	2007-05-05		29.15	A	30.20	A:R						
USGS	271538082002301	2007-05-06		29.81	A	30.86	A:R						
USGS	271538082002301	2007-05-07		30.19	A	31.24	A:R						
USGS	271538082002301	2007-05-08		30.02	A	31.07	A:R						
USGS	271538082002301	2007-05-09		30.25	A	31.30	A:R						
USGS	271538082002301	2007-05-10		30.30	A	31.35	A:R						
USGS	271538082002301	2007-05-11		30.42	A	31.47	A:R						
USGS	271538082002301	2007-05-12		29.67	A	30.72	A:R						
USGS	271538082002301	2007-05-13		29.96	A	31.01	A:R						
USGS	271538082002301	2007-05-14		30.15	A	31.20	A:R						
USGS	271538082002301	2007-05-15		30.49	A	31.54	A:R						
USGS	271538082002301	2007-05-16		30.78	A	31.83	A:R						
USGS	271538082002301	2007-05-17		30.94	A	31.99	A:R						
USGS	271538082002301	2007-05-18		31.26	A	32.31	A:R						
USGS	271538082002301	2007-05-19		31.35	A	32.40	A:R						
USGS	271538082002301	2007-05-20		31.59	A	32.64	A:R						
USGS	271538082002301	2007-05-21		31.66	A	32.71	A:R						
USGS	271538082002301	2007-05-22		30.83	A	31.88	A:R						
USGS	271538082002301	2007-05-23		30.96	A	32.01	A:R						
USGS	271538082002301	2007-05-24		30.71	A	31.76	A:R						
USGS	271538082002301	2007-05-25		29.31	A	30.36	A:R						
USGS	271538082002301	2007-05-26		29.51	A	30.56	A:R						
USGS	271538082002301	2007-05-27		29.87	A	30.92	A:R						
USGS	271538082002301	2007-05-28		29.99	A	31.04	A:R						
USGS	271538082002301	2007-05-29		29.23	A	30.28	A:R						
USGS	271538082002301	2007-05-30		28.21	A	29.26	A:R						
USGS	271538082002301	2007-05-31		28.42	A	29.47	A:R						
USGS	271538082002301	2007-06-01		28.75	A	29.80	A:R						
USGS	271538082002301	2007-06-02		29.88	A	30.93	A:R						
USGS	271538082002301	2007-06-03		30.57	A	31.62	A:R						
USGS	271538082002301	2007-06-04		31.11	A	32.16	A:R						
USGS	271538082002301	2007-06-05		31.43	A	32.48	A:R						
USGS	271538082002301	2007-06-06		31.46	A	32.51	A:R						
USGS	271538082002301	2007-06-07		31.55	A	32.60	A:R						
USGS	271538082002301	2007-06-08		31.85	A	32.90	A:R						
USGS	271538082002301	2007-06-09		32.34	A	33.39	A:R						
USGS	271538082002301	2007-06-10		32.79	A	33.84	A:R						
USGS	271538082002301	2007-06-11		33.07	A	34.12	A:R						
USGS	271538082002301	2007-06-11 13:52	UTC									25.23	1:A
USGS	271538082002301	2007-06-12		33.24	A	34.29	A:R						
USGS	271538082002301	2007-06-13		33.51	A	34.56	A:R						
USGS	271538082002301	2007-06-14		33.61	A	34.66	A:R						
USGS	271538082002301	2007-06-15		33.67	A	34.72	A:R						
USGS	271538082002301	2007-06-16		33.76	A	34.81	A:R						
USGS	271538082002301	2007-06-17		33.89	A	34.94	A:R						
USGS	271538082002301	2007-06-18		33.91	A	34.96	A:R						
USGS	271538082002301	2007-06-19		33.91	A	34.96	A:R						
USGS	271538082002301	2007-06-20		34.31	A	35.36	A:R						
USGS	271538082002301	2007-06-21		34.45	A	35.50	A:R						
USGS	271538082002301	2007-06-22		34.50	A	35.55	A:R						
USGS	271538082002301	2007-06-23		34.55	A	35.60	A:R						
USGS	271538082002301	2007-06-24		34.60	A	35.65	A:R						
USGS	271538082002301	2007-06-25		34.65	A	35.70	A:R						
USGS	271538082002301	2007-06-26		34.13	A	35.18	A:R						
USGS	271538082002301	2007-06-27		34.31	A	35.36	A:R						
USGS	271538082002301	2007-06-28		34.30	A	35.35	A:R						
USGS	271538082002301	2007-06-29		34.46	A	35.51	A:R						
USGS	271538082002301	2007-06-30		34.52	A	35.57	A:R						
USGS	271538082002301	2007-07-01		34.70	A	35.75	A:R						
USGS	271538082002301	2007-07-02		35.04	A	36.09	A:R						
USGS	271538082002301	2007-07-03		35.41	A	36.46	A:R						
USGS	271538082002301	2007-07-04		35.77	A	36.82	A:R						
USGS	271538082002301	2007-07-05		36.00	A	37.05	A:R						
USGS	271538082002301	2007-07-06		36.29	A	37.34	A:R						
USGS	271538082002301	2007-07-07		36.61	A	37.66	A:R						
USGS	271538082002301	2007-07-08		36.84	A	37.89	A:R						
USGS	271538082002301	2007-07-09		37.02	A	38.07	A:R						
USGS	271538082002301	2007-07-10		37.20	A	38.25	A:R						
USGS	271538082002301	2007-07-11		37.35	A	38.40	A:R						
USGS	271538082002301	2007-07-12		37.57	A	38.62	A:R						
USGS	271538082002301	2007-07-13		37.64	A	38.69	A:R						
USGS	271538082002301	2007-07-14		37.66	A	38.71	A:R						
USGS	271538082002301	2007-07-15		37.69	A	38.74	A:R						
USGS	271538082002301	2007-07-16		37.71	A	38.76	A:R						
USGS	271538082002301	2007-07-17		37.65	A	38.70	A:R						
USGS	271538082002301	2007-07-18		37.51	A	38.56	A:R						
USGS	271538082002301	2007-07-19		37.40	A	38.45	A:R						
USGS	271538082002301	2007-07-20		37.29	A	38.34	A:R						
USGS	271538082002301	2007-07-21		37.26	A	38.31	A:R						
USGS	271538082002301	2007-07-22		37.44	A	38.49	A:R						
USGS	271538082002301	2007-07-23		37.61	A	38.66	A:R						
USGS	271538082002301	2007-07-24		37.65	A	38.70	A:R						
USGS	271538082002301	2007-07-25		37.94	A	38.99	A:R						
USGS	271538082002301	2007-07-26		38.15	A	39.20	A:R						
USGS	271538082002301	2007-07-27		38.27	A	39.32	A:R						
USGS	271538082002301	2007-07-28		38.57	A	39.62	A:R						
USGS	271538082002301	2007-07-29		38.78	A	39.83	A:R						
USGS	271538082002301	2007-07-30		38.95	A	40.00	A:R						
USGS	271538082002301	2007-07-30 14:05	UTC									19.35	1:A
USGS	271538082002301	2007-07-31		39.13	A	40.18	A:R						
USGS	271538082002301	2007-08-01		39.27	A	40.32	A:R						
USGS	271538082002301	2007-08-02		39.34	A	40.39	A:R						
USGS	271538082002301	2007-08-03		39.39	A	40.44	A:R						
USGS	271538082002301	2007-08-04		39.47	A	40.52	A:R						
USGS	271538082002301	2007-08-05		39.63	A	40.68	A:R						
USGS	271538082002301	2007-08-06		39.70	A	40.75	A:R						
USGS	271538082002301	2007-08-07		39.79	A	40.84	A:R						
USGS	271538082002301	2007-08-08		38.92	A	39.97	A:R						
USGS	271538082002301	2007-08-09		39.13	A	40.18	A:R						
USGS	271538082002301	2007-08-10		39.02	A	40.07	A:R						
USGS	271538082002301	2007-08-11		38.77	A	39.82	A:R						
USGS	271538082002301	2007-08-12		38.66	A	39.71	A:R						
USGS	271538082002301	2007-08-13		38.86	A	39.91	A:R						
USGS	271538082002301	2007-08-14		38.81	A	39.86	A:R						
USGS	271538082002301	2007-08-15		38.96	A	40.01	A:R						
USGS	271538082002301	2007-08-16		39.12	A	40.17	A:R						
USGS	271538082002301	2007-08-17		39.32	A	40.37	A:R						
USGS	271538082002301	2007-08-18		39.40	A	40.45	A:R						
USGS	271538082002301	2007-08-19		39.45	A	40.50	A:R						
USGS	271538082002301	2007-08-20		39.48	A	40.53	A:R						
USGS	271538082002301	2007-08-21		39.25	A	40.30	A:R						
USGS	271538082002301	2007-08-22		38.65	A	39.70	A:R						
USGS	271538082002301	2007-08-23		38.07	A	39.12	A:R						
USGS	271538082002301	2007-08-24		37.72	A	38.77	A:R						
USGS	271538082002301	2007-08-25		37.65	A	38.70	A:R						
USGS	271538082002301	2007-08-26		38.13	A	39.18	A:R						
USGS	271538082002301	2007-08-27		38.48	A	39.53	A:R						
USGS	271538082002301	2007-08-28		38.78	A	39.83	A:R						
USGS	271538082002301	2007-08-29		38.99	A	40.04	A:R						
USGS	271538082002301	2007-08-30		39.07	A	40.12	A:R						
USGS	271538082002301	2007-08-31		39.13	A	40.18	A:R						
USGS	271538082002301	2007-09-01		39.21	A	40.26	A:R						
USGS	271538082002301	2007-09-02		39.39	A	40.44	A:R						
USGS	271538082002301	2007-09-03		39.62	A	40.67	A:R						
USGS	271538082002301	2007-09-04		39.79	A	40.84	A:R						
USGS	271538082002301	2007-09-05		39.84	A	40.89	A:R						
USGS	271538082002301	2007-09-06		39.76	A	40.81	A:R						
USGS	271538082002301	2007-09-07		39.75	A	40.80	A:R						
USGS	271538082002301	2007-09-08		39.61	A	40.66	A:R						
USGS	271538082002301	2007-09-09		39.52	A	40.57	A:R						
USGS	271538082002301	2007-09-10		39.53	A	40.58	A:R						
USGS	271538082002301	2007-09-11		39.18	A	40.23	A:R						
USGS	271538082002301	2007-09-12		39.14	A	40.19	A:R						
USGS	271538082002301	2007-09-13		38.99	A	40.04	A:R						
USGS	271538082002301	2007-09-14		38.95	A	40.00	A:R						
USGS	271538082002301	2007-09-15		39.25	A	40.30	A:R						
USGS	271538082002301	2007-09-16		39.40	A	40.45	A:R						
USGS	271538082002301	2007-09-17		39.47	A	40.52	A:R						
USGS	271538082002301	2007-09-18		39.37	A	40.42	A:R						
USGS	271538082002301	2007-09-19		39.35	A	40.40	A:R						
USGS	271538082002301	2007-09-20		39.47	A	40.52	A:R						
USGS	271538082002301	2007-09-21		39.52	A	40.57	A:R						
USGS	271538082002301	2007-09-22		39.48	A	40.53	A:R						
USGS	271538082002301	2007-09-23		39.66	A	40.71	A:R						
USGS	271538082002301	2007-09-24		39.88	A	40.93	A:R						
USGS	271538082002301	2007-09-25		40.11	A	41.16	A:R						
USGS	271538082002301	2007-09-26		40.29	A	41.34	A:R						
USGS	271538082002301	2007-09-27		40.36	A	41.41	A:R						
USGS	271538082002301	2007-09-28		40.23	A	41.28	A:R						
USGS	271538082002301	2007-09-29		39.94	A	40.99	A:R						
USGS	271538082002301	2007-09-30		39.97	A	41.02	A:R						
USGS	271538082002301	2007-10-01		40.03	A	41.08	A:R						
USGS	271538082002301	2007-10-01 15:28	UTC									18.29	1:A
USGS	271538082002301	2007-10-02		39.97	A	41.02	A:R						
USGS	271538082002301	2007-10-03		40.11	A	41.16	A:R						
USGS	271538082002301	2007-10-04		40.14	A	41.19	A:R						
USGS	271538082002301	2007-10-05		40.30	A	41.35	A:R						
USGS	271538082002301	2007-10-06		40.41	A	41.46	A:R						
USGS	271538082002301	2007-10-07		40.55	A	41.60	A:R						
USGS	271538082002301	2007-10-08		40.61	A	41.66	A:R						
USGS	271538082002301	2007-10-09		40.63	A	41.68	A:R						
USGS	271538082002301	2007-10-10		40.58	A	41.63	A:R						
USGS	271538082002301	2007-10-11		40.20	A	41.25	A:R						
USGS	271538082002301	2007-10-12		39.49	A	40.54	A:R						
USGS	271538082002301	2007-10-13		39.14	A	40.19	A:R						
USGS	271538082002301	2007-10-14		39.18	A	40.23	A:R						
USGS	271538082002301	2007-10-15		39.30	A	40.35	A:R						
